timestamp,equity,price
2003-06-19,99200.4,19.14
2003-06-20,99201,19.2
2003-06-23,99199.6,19.06
2003-06-24,99196.8,18.78
2003-06-25,99199.9,19.09
2003-06-26,99201.9,19.29
2003-06-27,99196.3,18.73
2003-06-30,99199.6,19.06
2003-07-01,99199.9,19.09
2003-07-02,99201.7,19.27
2003-07-03,99200.3,19.13
2003-07-07,99207.7,19.87
2003-07-08,99213,20.4
2003-07-09,99207.9,19.89
2003-07-10,99204.8,19.58
2003-07-11,99207.5,19.85
2003-07-14,99208,19.9
2003-07-15,99205.1,19.61
2003-07-16,99207.7,19.87
2003-07-17,99218,20.9
2003-07-18,99217.6,20.859
2003-07-21,99215.1,20.61
2003-07-22,99217,20.8
2003-07-23,99216.9,20.79
2003-07-24,99214.1,20.51
2003-07-25,99224.4,21.54
2003-07-28,99218.9,20.99
2003-07-29,99216.2,20.72
2003-07-30,99211.8,20.28
2003-07-31,99219.8,21.08
2003-08-01,99216.3,20.73
2003-08-04,99221.1,21.21
2003-08-05,99212.8,20.38
2003-08-06,99205.3,19.63
2003-08-07,99208.3,19.93
2003-08-08,99205.4,19.64
2003-08-11,99205.6,19.66
2003-08-12,99206,19.7
2003-08-13,99210.8,20.18
2003-08-14,99208.7,19.97
2003-08-15,99206.1,19.71
2003-08-18,99212.4,20.34
2003-08-19,99212.2,20.32
2003-08-20,99219.1,21.01
2003-08-21,99225.8,21.68
2003-08-22,99217.8,20.88
2003-08-25,99217.6,20.86
2003-08-26,99219.5,21.05
2003-08-27,99223.8,21.48
2003-08-28,99230.9,22.19
2003-08-29,99235.1,22.61
2003-09-02,99237.5,22.85
2003-09-03,99238.5,22.95
2003-09-04,99237.3,22.83
2003-09-05,99234,22.5
2003-09-08,99236.4,22.74
2003-09-09,99232.7,22.37
2003-09-10,99230.8,22.18
2003-09-11,99234.6,22.56
2003-09-12,99240,23.1
2003-09-15,99231.1,22.21
2003-09-16,99232.6,22.36
2003-09-17,99230.2,22.12
2003-09-18,99237.8,22.88
2003-09-19,99234.8,22.58
2003-09-22,99229.8,22.08
2003-09-23,99233.3,22.43
2003-09-24,99222.2,21.32
2003-09-25,99213.3,20.43
2003-09-26,99215.9,20.69
2003-09-29,99222,21.3
2003-09-30,99216.2,20.72
2003-10-01,99216.9,20.79
2003-10-02,99214.7,20.57
2003-10-03,99225.9,21.69
2003-10-06,99231.9,22.29
2003-10-07,99241.2,23.22
2003-10-08,99239.6,23.06
2003-10-09,99243.5,23.45
2003-10-10,99245.8,23.68
2003-10-13,99252.5,24.35
2003-10-14,99254.5,24.55
2003-10-15,99257.2,24.82
2003-10-16,99241.5,23.25
2003-10-17,99236.5,22.75
2003-10-20,99241.2,23.22
2003-10-21,99240.8,23.18
2003-10-22,99236.6,22.76
2003-10-23,99238.9,22.99
2003-10-24,99235,22.6
2003-10-27,99235,22.6
2003-10-28,99246.2,23.72
2003-10-29,99245.9,23.69
2003-10-30,99239.9,23.09
2003-10-31,99237.9,22.89
2003-11-03,99240.5,23.15
2003-11-04,99238.1,22.91
2003-11-05,99239.3,23.03
2003-11-06,99240.2,23.12
2003-11-07,99234,22.5
2003-11-10,99228,21.9
2003-11-11,99224.4,21.54
2003-11-12,99232.3,22.33
2003-11-13,99233.2,22.42
2003-11-14,99223.6,21.46
2003-11-17,99220.3,21.13
2003-11-18,99213.1,20.41
2003-11-19,99213.2,20.4199
2003-11-20,99212.8,20.375
2003-11-21,99211.8,20.28
2003-11-24,99220.5,21.15
2003-11-25,99215.8,20.68
2003-11-26,99216.2,20.72
2003-11-28,99218.1,20.91
2003-12-01,99226.1,21.71
2003-12-02,99224.4,21.54
2003-12-03,99219.3,21.03
2003-12-04,99220.5,21.15
2003-12-05,99217.5,20.85
2003-12-08,99219.5,21.05
2003-12-09,99213.5,20.45
2003-12-10,99212.8,20.38
2003-12-11,99221.1,21.21
2003-12-12,99217.9,20.89
2003-12-15,99210.7,20.17
2003-12-16,99210.2,20.12
2003-12-17,99207.8,19.88
2003-12-18,99209.4,20.04
2003-12-19,99206,19.7
2003-12-22,99207.5,19.85
2003-12-23,99207.1,19.81
2003-12-24,99213.1,20.41
2003-12-26,99216.8,20.78
2003-12-29,99220.5,21.15
2003-12-30,99221.8,21.28
2003-12-31,99222.7,21.37
2004-01-02,99221.8,21.28
2004-01-05,99230.7,22.17
2004-01-06,99229.9,22.09
2004-01-07,99234.9,22.59
2004-01-08,99242.6,23.36
2004-01-09,99239,23
2004-01-12,99246.3,23.73
2004-01-13,99250.2,24.12
2004-01-14,99251,24.2
2004-01-15,99237.5,22.85
2004-01-16,99236.2,22.72
2004-01-20,99236.3,22.73
2004-01-21,99235.1,22.61
2004-01-22,99230.8,22.18
2004-01-23,99234.6,22.56
2004-01-26,99239.1,23.01
2004-01-27,99239.7,23.07
2004-01-28,99234.2,22.52
2004-01-29,99235.8,22.68
2004-01-30,99234.6,22.56
2004-02-02,99232.2,22.32
2004-02-03,99231.6,22.26
2004-02-04,99226.9,21.79
2004-02-05,99233.2,22.42
2004-02-06,99236.1,22.71
2004-02-09,99235.7,22.667
2004-02-10,99238.8,22.98
2004-02-11,99247,23.8
2004-02-12,99246.3,23.73
2004-02-13,99239,23
2004-02-17,99240.6,23.16
2004-02-18,99241.6,23.26
2004-02-19,99233.7,22.47
2004-02-20,99233,22.4
2004-02-23,99230.9,22.19
2004-02-24,99232.6,22.36
2004-02-25,99237.1,22.81
2004-02-26,99239.4,23.04
2004-02-27,99248.2,23.92
2004-03-01,99249.2,24.02
2004-03-02,99247.1,23.81
2004-03-03,99248.2,23.92
2004-03-04,99260.6,25.16
2004-03-05,99276.4,26.74
2004-03-08,99269,26
2004-03-09,99280,27.1
2004-03-10,99285.8,27.68
2004-03-11,99280.5,27.15
2004-03-12,99284.6,27.56
2004-03-15,99273.5,26.45
2004-03-16,99267.2,25.82
2004-03-17,99270.9,26.19
2004-03-18,99265.7,25.67
2004-03-19,99267.6,25.86
2004-03-22,99267.6,25.86
2004-03-23,99261.9,25.29
2004-03-24,99264,25.5
2004-03-25,99277.7,26.87
2004-03-26,99279.4,27.04
2004-03-29,99288.1,27.91
2004-03-30,99288.2,27.92
2004-03-31,99279.4,27.04
2004-04-01,99280.1,27.11
2004-04-02,99284,27.5
2004-04-05,99292.2,28.32
2004-04-06,99287.3,27.83
2004-04-07,99282.1,27.31
2004-04-08,99284.3,27.53
2004-04-12,99289.4,28.04
2004-04-13,99278.3,26.93
2004-04-14,99275.4,26.64
2004-04-15,99302,29.3
2004-04-16,99300.8,29.18
2004-04-19,99292.5,28.35
2004-04-20,99286.3,27.73
2004-04-21,99286.3,27.73
2004-04-22,99286.8,27.78
2004-04-23,99286,27.7
2004-04-26,99280.3,27.13
2004-04-27,99278.4,26.94
2004-04-28,99273.5,26.45
2004-04-29,99276.7,26.77
2004-04-30,99266.8,25.78
2004-05-03,99269.7,26.07
2004-05-04,99270.4,26.14
2004-05-05,99275.5,26.65
2004-05-06,99274.8,26.58
2004-05-07,99275.7,26.67
2004-05-10,99271.8,26.28
2004-05-11,99280.4,27.14
2004-05-12,99282,27.3
2004-05-13,99280.9,27.19
2004-05-14,99279.6,27.06
2004-05-17,99275.4,26.64
2004-05-18,99279.6,27.06
2004-05-19,99273.7,26.47
2004-05-20,99276.1,26.71
2004-05-21,99280.1,27.11
2004-05-24,99282.4,27.34
2004-05-25,99293.1,28.41
2004-05-26,99294.1,28.51
2004-05-27,99290.7,28.17
2004-05-28,99289.6,28.06
2004-06-01,99289.6,28.06
2004-06-02,99298.2,28.92
2004-06-03,99293,28.4
2004-06-04,99296.8,28.78
2004-06-07,99307.1,29.81
2004-06-08,99312.5,30.35
2004-06-09,99311,30.2
2004-06-10,99316.4,30.74
2004-06-14,99310.2,30.12
2004-06-15,99315.9,30.69
2004-06-16,99336.4,32.74
2004-06-17,99337.1,32.81
2004-06-18,99338.1,32.91
2004-06-21,99332.3,32.33
2004-06-22,99339,33
2004-06-23,99346,33.7
2004-06-24,99340.8,33.18
2004-06-25,99346,33.7
2004-06-28,99333.9,32.49
2004-06-29,99334,32.5
2004-06-30,99334.4,32.54
2004-07-01,99332,32.3
2004-07-02,99319.8,31.08
2004-07-06,99318.5,30.95
2004-07-07,99312.9,30.39
2004-07-08,99310.4,30.14
2004-07-09,99309.3,30.03
2004-07-12,99300.4,29.14
2004-07-13,99301.2,29.22
2004-07-14,99304.8,29.58
2004-07-15,99338.3,32.93
2004-07-16,99331,32.2
2004-07-19,99328.7,31.97
2004-07-20,99331,32.2
2004-07-21,99325.2,31.62
2004-07-22,99325.8,31.68
2004-07-23,99316,30.7
2004-07-26,99321.6,31.26
2004-07-27,99333.3,32.43
2004-07-28,99331.7,32.27
2004-07-29,99335.4,32.64
2004-07-30,99332.4,32.34
2004-08-02,99324.8,31.58
2004-08-03,99321.9,31.29
2004-08-04,99326.9,31.79
2004-08-05,99322.9,31.39
2004-08-06,99306.8,29.78
2004-08-09,99312,30.3
2004-08-10,99324.2,31.52
2004-08-11,99319.1,31.01
2004-08-12,99312.7,30.37
2004-08-13,99317.4,30.84
2004-08-16,99316.8,30.78
2004-08-17,99317.7,30.87
2004-08-18,99326.4,31.74
2004-08-19,99316.1,30.71
2004-08-20,99317,30.8
2004-08-23,99319.8,31.08
2004-08-24,99328.5,31.95
2004-08-25,99339.5,33.05
2004-08-26,99355.6,34.66
2004-08-27,99352.5,34.35
2004-08-30,99350.2,34.12
2004-08-31,99353.9,34.49
2004-09-01,99367.6,35.86
2004-09-02,99365.6,35.66
2004-09-03,99361.3,35.23
2004-09-07,99366.6,35.76
2004-09-08,99372.5,36.35
2004-09-09,99366,35.7
2004-09-10,99367.7,35.87
2004-09-13,99364.9,35.59
2004-09-14,99363.9,35.49
2004-09-15,99361,35.2
2004-09-16,99372.5,36.35
2004-09-17,99380.4,37.14
2004-09-20,99386.1,37.71
2004-09-21,99389.1,38.01
2004-09-22,99378.2,36.92
2004-09-23,99381.7,37.27
2004-09-24,99381.9,37.29
2004-09-27,99384.3,37.53
2004-09-28,99389.4,38.04
2004-09-29,99395.8,38.68
2004-09-30,99396.5,38.75
2004-10-01,99395.7,38.67
2004-10-04,99396.9,38.79
2004-10-05,99402.7,39.37
2004-10-06,99415.4,40.64
2004-10-07,99405.2,39.62
2004-10-08,99399.6,39.06
2004-10-11,99394.9,38.59
2004-10-12,99391.9,38.29
2004-10-13,99406.5,39.75
2004-10-14,99458.8,44.98
2004-10-15,99464,45.5
2004-10-18,99486.5,47.75
2004-10-19,99483.2,47.42
2004-10-20,99483.7,47.47
2004-10-21,99488.4,47.94
2004-10-22,99483.1,47.41
2004-10-25,99484.5,47.55
2004-10-26,99488.7,47.97
2004-10-27,99512,50.3
2004-10-28,99530.9,52.19
2004-10-29,99533,52.4
2004-11-01,99533.5,52.45
2004-11-02,99544,53.5
2004-11-03,99562.1,55.31
2004-11-04,99553.5,54.45
2004-11-05,99556.2,54.72
2004-11-08,99552.8,54.38
2004-11-09,99549.5,54.05
2004-11-10,99556.5,54.75
2004-11-11,99562,55.3
2004-11-12,99564,55.5
2004-11-15,99561.4,55.24
2004-11-16,99558.4,54.935
2004-11-17,99558,54.9
2004-11-18,99562.9,55.39
2004-11-19,99560.7,55.17
2004-11-22,99622.5,61.35
2004-11-23,99621.7,61.27
2004-11-24,99649.5,64.05
2004-11-26,99654.5,64.55
2004-11-29,99693.4,68.44
2004-11-30,99679.5,67.05
2004-12-01,99686.9,67.79
2004-12-02,99661.1,65.21
2004-12-03,99635.8,62.68
2004-12-06,99666.8,65.78
2004-12-07,99637.9,62.89
2004-12-08,99641.8,63.28
2004-12-09,99648.9,63.99
2004-12-10,99660.5,65.15
2004-12-13,99658.1,64.91
2004-12-14,99661.9,65.29
2004-12-15,99661.6,65.26
2004-12-16,99675,66.596
2004-12-17,99658.9,64.99
2004-12-20,99636.2,62.72
2004-12-21,99645.9,63.69
2004-12-22,99646.5,63.75
2004-12-23,99649.1,64.01
2004-12-27,99640.6,63.16
2004-12-28,99650.8,64.18
2004-12-29,99653.4,64.44
2004-12-30,99657,64.8
2004-12-31,99653,64.4
2005-01-03,99641.9,63.29
2005-01-04,99648.4,63.94
2005-01-05,99654,64.5
2005-01-06,99654.5,64.55
2005-01-07,99701.5,69.25
2005-01-10,99698.6,68.96
2005-01-11,99654.6,64.56
2005-01-12,99663.6,65.46
2005-01-13,99707,69.8
2005-01-14,99711,70.2
2005-01-18,99715.5,70.65
2005-01-19,99707.8,69.88
2005-01-20,99713.6,70.46
2005-01-21,99713.9,70.49
2005-01-24,99716.6,70.76
2005-01-25,99729.5,72.05
2005-01-26,99731.5,72.25
2005-01-27,99735.4,72.64
2005-01-28,99748.8,73.98
2005-01-31,99778,76.9
2005-02-01,99784.3,77.53
2005-02-02,99805.3,79.63
2005-02-03,99787.1,77.81
2005-02-04,99797.4,78.84
2005-02-07,99798.4,78.94
2005-02-08,99818,80.9
2005-02-09,99796.4,78.74
2005-02-10,99792.6,78.36
2005-02-11,99821.1,81.21
2005-02-14,99855.3,84.63
2005-02-15,99893.1,88.41
2005-02-16,99910.3,90.13
2005-02-17,99887.1,87.81
2005-02-18,99877.1,86.81
2005-02-22,99861.9,85.29
2005-02-23,99891.3,88.23
2005-02-24,99898.3,88.93
2005-02-25,99898.9,88.99
2005-02-28,99457.6,44.86
2005-03-01,99454,44.5
2005-03-02,99450.2,44.121
2005-03-03,99426.9,41.79
2005-03-04,99437.1,42.81
2005-03-07,99436.5,42.75
2005-03-08,99414.3,40.53
2005-03-09,99402.5,39.35
2005-03-10,99407.3,39.83
2005-03-11,99411.7,40.27
2005-03-14,99412.2,40.32
2005-03-15,99418.6,40.96
2005-03-16,99420.8,41.18
2005-03-17,99431.5,42.25
2005-03-18,99438.6,42.96
2005-03-21,99446,43.7
2005-03-22,99437.3,42.83
2005-03-23,99434.5,42.55
2005-03-24,99434,42.5
2005-03-28,99434.3,42.53
2005-03-29,99426.5,41.75
2005-03-30,99437,42.8
2005-03-31,99425.7,41.67
2005-04-01,99417.9,40.89
2005-04-04,99419.9,41.09
2005-04-05,99427.9,41.89
2005-04-06,99432.3,42.33
2005-04-07,99444.6,43.56
2005-04-08,99446.4,43.74
2005-04-11,99428.2,41.92
2005-04-12,99435.6,42.66
2005-04-13,99419.4,41.04
2005-04-14,99381.6,37.26
2005-04-15,99362.5,35.35
2005-04-18,99365.2,35.62
2005-04-19,99379.9,37.09
2005-04-20,99364.1,35.51
2005-04-21,99380.4,37.14
2005-04-22,99364,35.5
2005-04-25,99378.8,36.98
2005-04-26,99370.9,36.19
2005-04-27,99368.5,35.95
2005-04-28,99364.4,35.54
2005-04-29,99369.6,36.06
2005-05-02,99373.3,36.43
2005-05-03,99371.1,36.21
2005-05-04,99380.5,37.15
2005-05-05,99375.8,36.68
2005-05-06,99381.4,37.24
2005-05-09,99378.7,36.97
2005-05-10,99373.2,36.42
2005-05-11,99365.1,35.61
2005-05-12,99350.3,34.13
2005-05-13,99356.7,34.77
2005-05-16,99364.5,35.55
2005-05-17,99362.6,35.36
2005-05-18,99367.4,35.84
2005-05-19,99384.5,37.55
2005-05-20,99384.5,37.55
2005-05-23,99406.6,39.76
2005-05-24,99406,39.7
2005-05-25,99406.8,39.78
2005-05-26,99416.4,40.74
2005-05-27,99414.6,40.56
2005-05-31,99406.6,39.7593
2005-06-01,99412,40.3
2005-06-02,99409.4,40.04
2005-06-03,99391.4,38.24
2005-06-06,99388.2,37.92
2005-06-07,99374.4,36.54
2005-06-08,99378.2,36.92
2005-06-09,99385.5,37.65
2005-06-10,99367.1,35.81
2005-06-13,99368,35.9
2005-06-14,99369,36
2005-06-15,99380.3,37.13
2005-06-16,99388.8,37.98
2005-06-17,99392.1,38.31
2005-06-20,99385.1,37.61
2005-06-21,99387.6,37.86
2005-06-22,99394.5,38.55
2005-06-23,99397.9,38.89
2005-06-24,99386.6,37.76
2005-06-27,99380,37.1
2005-06-28,99382.1,37.31
2005-06-29,99372.7,36.37
2005-06-30,99377.1,36.81
2005-07-01,99374,36.5
2005-07-05,99388.8,37.98
2005-07-06,99382.9,37.39
2005-07-07,99385.3,37.63
2005-07-08,99391.5,38.25
2005-07-11,99390,38.1
2005-07-12,99391.4,38.24
2005-07-13,99392.5,38.35
2005-07-14,99416.5,40.75
2005-07-15,99424.5,41.55
2005-07-18,99423.9,41.49
2005-07-19,99440.9,43.19
2005-07-20,99445.3,43.63
2005-07-21,99441.9,43.29
2005-07-22,99449,44
2005-07-25,99447.1,43.81
2005-07-26,99445.3,43.63
2005-07-27,99448.9,43.99
2005-07-28,99447,43.8
2005-07-29,99435.5,42.65
2005-08-01,99436.5,42.75
2005-08-02,99440.9,43.19
2005-08-03,99441.2,43.22
2005-08-04,99436.1,42.71
2005-08-05,99438.9,42.99
2005-08-08,99435.5,42.65
2005-08-09,99447.2,43.82
2005-08-10,99442.8,43.38
2005-08-11,99449,44
2005-08-12,99470,46.1
2005-08-15,99485.8,47.68
2005-08-16,99471.5,46.25
2005-08-17,99480.5,47.15
2005-08-18,99472,46.3
2005-08-19,99467.3,45.83
2005-08-22,99467.7,45.87
2005-08-23,99466.4,45.74
2005-08-24,99466.7,45.77
2005-08-25,99469.6,46.06
2005-08-26,99466.4,45.74
2005-08-29,99467.4,45.84
2005-08-30,99474.7,46.57
2005-08-31,99477.9,46.89
2005-09-01,99471.6,46.26
2005-09-02,99471.2,46.22
2005-09-06,99497,48.8
2005-09-07,99495.8,48.68
2005-09-08,99506.8,49.78
2005-09-09,99522.1,51.31
2005-09-12,99523,51.4
2005-09-13,99517.2,50.82
2005-09-14,99505.1,49.61
2005-09-15,99507.7,49.87
2005-09-16,99521.1,51.21
2005-09-19,99535.4,52.64
2005-09-20,99540.9,53.19
2005-09-21,99530.1,52.11
2005-09-22,99528,51.9
2005-09-23,99541,53.2
2005-09-26,99547.4,53.84
2005-09-27,99543.4,53.44
2005-09-28,99519.8,51.08
2005-09-29,99532.4,52.34
2005-09-30,99545.1,53.61
2005-10-03,99553.4,54.44
2005-10-04,99546.5,53.75
2005-10-05,99536.8,52.7801
2005-10-06,99526,51.7
2005-10-07,99522,51.3
2005-10-10,99512.7,50.37
2005-10-11,99524.9,51.59
2005-10-12,99501.5,49.25
2005-10-13,99546.4,53.74
2005-10-14,99549,54
2005-10-17,99543.4,53.44
2005-10-18,99531.1,52.21
2005-10-19,99558.4,54.94
2005-10-20,99570.4,56.14
2005-10-21,99565.6,55.66
2005-10-24,99576.9,56.79
2005-10-25,99570,56.1
2005-10-26,99579.3,57.03
2005-10-27,99563.1,55.41
2005-10-28,99553.7,54.47
2005-10-31,99584.9,57.59
2005-11-01,99584,57.5
2005-11-02,99608.5,59.95
2005-11-03,99627.5,61.8499
2005-11-04,99620.5,61.15
2005-11-07,99611.3,60.23
2005-11-08,99608,59.9
2005-11-09,99610.1,60.11
2005-11-10,99620.8,61.18
2005-11-11,99624.4,61.54
2005-11-14,99623.5,61.45
2005-11-15,99631.8,62.28
2005-11-16,99658.5,64.95
2005-11-17,99654.2,64.52
2005-11-18,99654.6,64.56
2005-11-21,99658.6,64.96
2005-11-22,99674.2,66.52
2005-11-23,99680.1,67.11
2005-11-25,99702.4,69.34
2005-11-28,99705.6,69.66
2005-11-29,99690,68.1
2005-11-30,99687.2,67.82
2005-12-01,99725,71.6001
2005-12-02,99735.3,72.63
2005-12-05,99727.2,71.82
2005-12-06,99749.5,74.05
2005-12-07,99748.5,73.95
2005-12-08,99749.8,74.08
2005-12-09,99752.3,74.3305
2005-12-12,99758.1,74.91
2005-12-13,99758.8,74.98
2005-12-14,99729.1,72.01
2005-12-15,99730.8,72.18
2005-12-16,99720.1,71.11
2005-12-19,99722.8,71.38
2005-12-20,99730.1,72.11
2005-12-21,99744,73.5
2005-12-22,99749.2,74.02
2005-12-23,99742.5,73.35
2005-12-27,99751.3,74.23
2005-12-28,99744.7,73.57
2005-12-29,99723.5,71.45
2005-12-30,99727.9,71.89
2006-01-03,99756.5,74.75
2006-01-04,99758.7,74.97
2006-01-05,99752.8,74.38
2006-01-06,99772,76.3
2006-01-09,99769.5,76.05
2006-01-10,99817.6,80.86
2006-01-11,99848,83.9
2006-01-12,99851.9,84.291
2006-01-13,99864.9,85.5899
2006-01-17,99856.1,84.7101
2006-01-18,99833.9,82.4901
2006-01-19,99799.4,79.035
2006-01-20,99769.9,76.089
2006-01-23,99785.7,77.67
2006-01-24,99769.4,76.04
2006-01-25,99751,74.2
2006-01-26,99732.3,72.33
2006-01-27,99729.3,72.03
2006-01-30,99759,75
2006-01-31,99764.1,75.51
2006-02-01,99763.2,75.42
2006-02-02,99730,72.1
2006-02-03,99727.5,71.847
2006-02-06,99682,67.3
2006-02-07,99685,67.6
2006-02-08,99697.1,68.81
2006-02-09,99658.5,64.95
2006-02-10,99682.1,67.31
2006-02-13,99656.1,64.71
2006-02-14,99685.4,67.645
2006-02-15,99701.2,69.22
2006-02-16,99714.7,70.57
2006-02-17,99711.9,70.29
2006-02-21,99699.8,69.08
2006-02-22,99722.2,71.32
2006-02-23,99726.5,71.75
2006-02-24,99723.6,71.46
2006-02-27,99718.9,70.99
2006-02-28,99693.9,68.49
2006-03-01,99700,69.1
2006-03-02,99705.1,69.61
2006-03-03,99686.2,67.72
2006-03-06,99663.8,65.48
2006-03-07,99672.1,66.31
2006-03-08,99665.6,65.66
2006-03-09,99648.3,63.93
2006-03-10,99640.9,63.19
2006-03-13,99665.8,65.68
2006-03-14,99682.2,67.32
2006-03-15,99671.3,66.23
2006-03-16,99652.1,64.31
2006-03-17,99655.6,64.66
2006-03-20,99648.9,63.99
2006-03-21,99627.1,61.81
2006-03-22,99625.7,61.67
2006-03-23,99610.6,60.16
2006-03-24,99608.6,59.96
2006-03-27,99604.1,59.51
2006-03-28,99596.1,58.71
2006-03-29,99632.3,62.33
2006-03-30,99636.5,62.75
2006-03-31,99636.2,62.72
2006-04-03,99635.5,62.65
2006-04-04,99620.7,61.17
2006-04-05,99681.1,67.21
2006-04-06,99721.4,71.24
2006-04-07,99706.9,69.79
2006-04-10,99695.7,68.67
2006-04-11,99688.9,67.99
2006-04-12,99676.1,66.71
2006-04-13,99673.7,66.469
2006-04-17,99657.1,64.811
2006-04-18,99671.2,66.22
2006-04-19,99665.5,65.65
2006-04-20,99685.3,67.63
2006-04-21,99679.4,67.04
2006-04-24,99666.5,65.75
2006-04-25,99670.7,66.17
2006-04-26,99690.5,68.15
2006-04-27,99702.6,69.36
2006-04-28,99712.9,70.39
2006-05-01,99705,69.6
2006-05-02,99725.2,71.62
2006-05-03,99720.4,71.14
2006-05-04,99720.3,71.13
2006-05-05,99727.9,71.89
2006-05-08,99727.9,71.89
2006-05-09,99719.3,71.03
2006-05-10,99715,70.6
2006-05-11,99690.5,68.15
2006-05-12,99686,67.7
2006-05-15,99686.9,67.79
2006-05-16,99658.8,64.98
2006-05-17,99661.6,65.26
2006-05-18,99640.8,63.18
2006-05-19,99654.1,64.51
2006-05-22,99642.8,63.38
2006-05-23,99640.5,63.15
2006-05-24,99642.4,63.34
2006-05-25,99652.3,64.33
2006-05-26,99644.5,63.549
2006-05-30,99621.2,61.22
2006-05-31,99606.7,59.77
2006-06-01,99630.7,62.17
2006-06-02,99625.6,61.66
2006-06-05,99609,60
2006-06-06,99606.2,59.723
2006-06-07,99594.6,58.565
2006-06-08,99616.6,60.76
2006-06-09,99604.2,59.52
2006-06-12,99579,57
2006-06-13,99592.3,58.33
2006-06-14,99585.1,57.61
2006-06-15,99602.8,59.38
2006-06-16,99584.6,57.56
2006-06-19,99581,57.2
2006-06-20,99583.7,57.47
2006-06-21,99587.6,57.86
2006-06-22,99604.8,59.58
2006-06-23,99597.3,58.83
2006-06-26,99598.9,58.99
2006-06-27,99583.3,57.43
2006-06-28,99569.2,56.02
2006-06-29,99598.7,58.97
2006-06-30,99581.7,57.27
2006-07-03,99588.5,57.95
2006-07-05,99579,57.0015
2006-07-06,99566.7,55.77
2006-07-07,99563,55.4
2006-07-10,99559,55
2006-07-11,99565.5,55.65
2006-07-12,99538.6,52.96
2006-07-13,99531.5,52.25
2006-07-14,99515.7,50.67
2006-07-17,99532.7,52.37
2006-07-18,99538,52.9
2006-07-19,99550,54.1
2006-07-20,99614,60.5
2006-07-21,99616.2,60.72
2006-07-24,99623.2,61.42
2006-07-25,99628.3,61.928
2006-07-26,99647.7,63.87
2006-07-27,99643,63.4
2006-07-28,99664.9,65.59
2006-07-31,99688.6,67.96
2006-08-01,99680.8,67.18
2006-08-02,99690.6,68.16
2006-08-03,99704.9,69.59
2006-08-04,99692,68.3
2006-08-07,99681.1,67.21
2006-08-08,99656.8,64.78
2006-08-09,99644.9,63.59
2006-08-10,99649.7,64.07
2006-08-11,99645.5,63.65
2006-08-14,99648.4,63.94
2006-08-15,99673.5,66.45
2006-08-16,99688.8,67.98
2006-08-17,99684.9,67.59
2006-08-18,99688.1,67.91
2006-08-21,99674.6,66.56
2006-08-22,99685.2,67.62
2006-08-23,99682.1,67.31
2006-08-24,99687.1,67.81
2006-08-25,99696.5,68.75
2006-08-28,99678.8,66.98
2006-08-29,99673.8,66.48
2006-08-30,99678.6,66.96
2006-08-31,99687.5,67.85
2006-09-01,99692.8,68.38
2006-09-05,99723.8,71.48
2006-09-06,99709.3,70.03
2006-09-07,99737,72.8
2006-09-08,99734.2,72.52
2006-09-11,99734,72.5
2006-09-12,99735.3,72.63
2006-09-13,99751,74.2
2006-09-14,99750.7,74.17
2006-09-15,99750,74.1
2006-09-18,99747.9,73.89
2006-09-19,99746.7,73.77
2006-09-20,99761.6,75.26
2006-09-21,99755.5,74.65
2006-09-22,99739,73
2006-09-25,99766.5,75.75
2006-09-26,99785.1,77.61
2006-09-27,99773.1,76.41
2006-09-28,99779.1,77.01
2006-09-29,99778.8,76.98
2006-10-02,99757.6,74.86
2006-10-03,99749.7,74.07
2006-10-04,99762.8,75.38
2006-10-05,99757.3,74.83
2006-10-06,99751.2,74.22
2006-10-09,99755.3,74.63
2006-10-10,99747.1,73.81
2006-10-11,99741.3,73.23
2006-10-12,99761.6,75.26
2006-10-13,99759.2,75.02
2006-10-16,99763,75.4
2006-10-17,99751.9,74.29
2006-10-18,99754.3,74.53
2006-10-19,99798.9,78.99
2006-10-20,99808.5,79.95
2006-10-23,99823.6,81.46
2006-10-24,99819.5,81.05
2006-10-25,99825.8,81.68
2006-10-26,99830.9,82.19
2006-10-27,99813.1,80.41
2006-10-30,99813.2,80.42
2006-10-31,99819.8,81.08
2006-11-01,99800.6,79.16
2006-11-02,99798.8,78.98
2006-11-03,99791.9,78.29
2006-11-06,99806.1,79.71
2006-11-07,99814.1,80.51
2006-11-08,99833.5,82.45
2006-11-09,99842.4,83.34
2006-11-10,99840.2,83.12
2006-11-13,99852.5,84.35
2006-11-14,99859,85
2006-11-15,99849.5,84.05
2006-11-16,99865.1,85.61
2006-11-17,99867.5,85.85
2006-11-20,99873.7,86.47
2006-11-21,99895,88.6
2006-11-22,99912.1,90.31
2006-11-24,99925.3,91.63
2006-11-27,99904.4,89.54
2006-11-28,99927.1,91.81
2006-11-29,99927,91.8
2006-11-30,99925.6,91.66
2006-12-01,99922.2,91.32
2006-12-04,99920.2,91.12
2006-12-05,99921.7,91.27
2006-12-06,99907.3,89.83
2006-12-07,99879.4,87.04
2006-12-08,99891.6,88.26
2006-12-11,99896.5,88.75
2006-12-12,99870.4,86.14
2006-12-13,99899.5,89.05
2006-12-14,99894.5,88.55
2006-12-15,99886.2,87.72
2006-12-18,99863.7,85.47
2006-12-19,99872.1,86.31
2006-12-20,99856.6,84.76
2006-12-21,99838,82.9
2006-12-22,99831,82.2
2006-12-26,99824.1,81.51
2006-12-27,99824.2,81.52
2006-12-28,99817.7,80.87
